gene,rf_importance
CTCFL,-0.35564158003496105
SUPT20H,-0.3566600261650655
AP2B1,-0.358369668561698
ACTBL2,-0.35995388669530204
CDC42BPA,-0.3604743827241424
SERF1A,-0.3620393828124452
UBE2D4,-0.36464180192105167
NUDT1,-0.3679251555560044
PNKD,-0.37054912858268335
PTGES3L,-0.37147674408430353
PDCD6IPP2,-0.3715455076032547
MCHR1,-0.372993600777195
AIM1L,-0.37584552901135954
UBE2D3,-0.3769049062749906
TXNDC15,-0.3788508646217215
FTX,-0.3823522957483231
CGN,-0.3834597402610498
KIAA0226L,-0.3864720203254028
GRTP1,-0.3870575167892773
PIP5K1B,-0.38706214146219675
MTFMT,-0.3918056732666278
NCBP2.AS2,-0.3946292448942348
RALYL,-0.39605546567660654
EMR1,-0.39971913853497976
MAU2,-0.40173621681620125
RPL37A,-0.4039651366056017
IKBKE,-0.4039886805062431
MED25,-0.40399252015803233
EIF4E3,-0.40427863119132273
TMEM231,-0.4055638589430217
TBC1D15,-0.40588863039439116
ZMAT3,-0.40678636099782034
SNX30,-0.4090263237216516
CCDC23,-0.41021255249283844
USP26,-0.4102156283208776
ARF1,-0.41043569640710303
HDGFL1,-0.411453528173334
ZNF414,-0.41172520268520396
DLGAP5,-0.4118967735792208
HMG20B,-0.4140137718587796
KBTBD3,-0.41443878949918805
ATXN8OS,-0.417338786185015
PRPF38B,-0.41785718602368754
PIP4K2C,-0.4180320820376085
KPNA7,-0.4182458995062122
S100A5,-0.4195280102866947
MFRP,-0.4211858076611389
PSMD9,-0.42142391900061543
C6orf99,-0.42190516170962916
STK38L,-0.42239972991582936
C1orf50,-0.42264248349509
CD38,-0.4238578534031066
MAML2,-0.4248985661884854
SMARCC2,-0.4279441806799703
TFDP2,-0.4288462510042857
KIAA0355,-0.4291453811793567
UPF3A,-0.4303071846661456
IRF2BP1,-0.43084308738111876
OCIAD2,-0.43156062144122154
BMS1P17,-0.4318276331182159
NHS,-0.43269098739941014
TMEM50B,-0.4341066044029286
PILRA,-0.43450307660618315
SNX1,-0.43742551037656763
RPS6KB2,-0.4375846967249049
FYTTD1,-0.43810498506905465
CSE1L,-0.43836651395430837
ATP5H,-0.4422488025707368
WISP1,-0.44520468974238936
GNAL,-0.44526250495335723
WSB1,-0.4458450145977377
SND1.IT1,-0.4459262443833024
U2SURP,-0.44686725101569885
KPNA2,-0.44876532697318255
AMH,-0.4508661819079336
CASC5,-0.4513605585910595
GATAD2A,-0.45717313054015496
RAB6B,-0.4572145759302237
RAP1B,-0.458773001986817
SMARCA4,-0.4610815356314351
SH3GLB2,-0.4611326288052143
NAAA,-0.46140707980712814
LRRC48,-0.46141677281727916
RANBP3L,-0.4648079210037535
AGPAT9,-0.4649625439095684
PRKX,-0.4667931078455038
GLT8D2,-0.4681391533895122
AKNAD1,-0.46868803447421237
NARS2,-0.46870463265998136
RPL18A,-0.46870779126725903
NAP1L5,-0.4731481828172613
CHMP4B,-0.47365174903783147
ATP5D,-0.47804917022716414
MAP3K5,-0.47897021343337864
DDR1,-0.48384137621951256
OSBPL3,-0.48698595502465913
CCT8,-0.4869938480270146
GNL3,-0.48804752619098185
NCOR1P1,-0.48825746374570356
ZNF318,-0.48890001478608874
GNPDA1,-0.4891036651863046
SELT,-0.4907857428671285
MX1,-0.49100986562655424
ATP6AP1L,-0.492757573860319
DOCK2,-0.492767626630359
CBL,-0.49371288841268673
SEC16B,-0.49773336772415816
FBXO3,-0.499462737441481
MSR1,-0.5023878237798285
PRRC2B,-0.5043709390390249
IDH3G,-0.5047607568359165
C16orf70,-0.5057833273992097
ASB7,-0.5059261264348804
DLG1.AS1,-0.5085837606550532
OSBP,-0.512142816042561
FUCA1,-0.5129163557340349
EFCAB14.AS1,-0.5136612628656375
PEX3,-0.5139506298268509
NBR2,-0.5143920432304729
EIF4A1,-0.5167274796253223
TRIM23,-0.5176533603722847
CNOT11,-0.5222189307650179
NDRG4,-0.523010546082358
RTKN,-0.5234094713850241
IRAK1BP1,-0.5237343627897667
ATXN1L,-0.5250016401288999
H3F3C,-0.5251102640645448
DHRS1,-0.5251850040380013
HARS2,-0.527698273629918
SRRM2,-0.5286751247807899
TOMM20L,-0.5303931887364981
ZNF639,-0.5338464394723083
PXN.AS1,-0.53409904746758
RAD23B,-0.5346252298428189
TAPBPL,-0.5356299716579186
HTATSF1P2,-0.5358358865236119
DEDD2,-0.5376279627043699
AHSA2,-0.5383119393751368
ACAA2,-0.5397028903107802
DBP,-0.542940383566851
VPS41,-0.5466574533533611
NOP14.AS1,-0.5470334338812952
MCTP1,-0.5484950472297327
RBM18,-0.55002415576881
AIMP2,-0.5507952237409715
UPF2,-0.5515125530723426
RANBP17,-0.5516988398918266
SMAD3,-0.55277440914232
VIM.AS1,-0.5552717996407391
PPDPF,-0.5560744252243529
PRR15,-0.5585922883000543
RANGAP1,-0.5616521135749771
SETD4,-0.5639812118640555
PIK3R6,-0.5653896398339263
ELAVL2,-0.5703982871564333
PTPRCAP,-0.5737205329123478
SYNDIG1,-0.5738229373054753
YOD1,-0.5742954002338707
SAP25,-0.5761787715194944
KIAA1430,-0.5772357076156609
SUV420H2,-0.5790798400588499
LRR1,-0.580516001409004
TULP1,-0.58106857265142
TFCP2L1,-0.5828937721882275
POLE,-0.5866824534940853
XPNPEP2,-0.5874900732949341
MAN2B2,-0.5876157952878792
COPS4,-0.5903383664454023
SP4,-0.5904012294873947
SRSF4,-0.5906700196050275
DHX57,-0.5947752416551938
CDC14A,-0.5967973914037445
ZNF385A,-0.5973118852309939
CDSN,-0.5988181826864265
LUC7L,-0.5990081121303622
KDM5B,-0.6004292383372307
EIF3B,-0.6012833633543108
LARP6,-0.6027445409321411
DRG2,-0.6033344365560922
GSTM1,-0.6040257425860683
GRB7,-0.6043719376562943
SLC40A1,-0.6055330483737189
OTUB2,-0.6057307565175716
SLC3A1,-0.6075785606571406
RNF8,-0.608881704772596
POLG2,-0.612574346736234
OXT,-0.6132615017486573
IRF1,-0.6140859858838482
SCAMP3,-0.6141221625959831
ATF3,-0.6147702263007637
SSUH2,-0.6150978885193171
ZCCHC9,-0.6162414361458868
EIF2AK1,-0.6164178406966209
MLF1,-0.6175051188428864
MCMDC2,-0.6183660551463607
USP2,-0.6187731176956695
LARP1B,-0.6189068755541123
WARS,-0.6197246478093803
LARS,-0.6204937263888587
MBNL1.AS1,-0.6223566781311601
UBASH3A,-0.6223850067671891
AANAT,-0.6250043060718274
GYS2,-0.6253657420122152
USP48,-0.626156927146299
SENP3,-0.6279601958206269
GOLGA7B,-0.6330498902877518
PSMD6.AS2,-0.633818152344253
NCLN,-0.6341891513778292
EIF3J.AS1,-0.6349830679600964
KPRP,-0.6386613662275084
SRSF11,-0.641420057766864
INTS6.AS1,-0.6423488455073562
GPBP1L1,-0.6466897876986977
GOLPH3L,-0.6468609204428273
BAZ2B,-0.6478486953188253
ELANE,-0.6483918412924627
SEPT3,-0.6485285854044517
PSME4,-0.6490152784179424
HPS3,-0.6501460614891843
ARFGAP3,-0.6514848642461208
DKFZP434A062,-0.6528156061672379
METAP1D,-0.6540116170312876
PSMC6,-0.6542796479519514
EIF1AD,-0.6543220560547932
PREX2,-0.6544272961821539
SNRPE,-0.655112453444033
CSNK1E,-0.6566427610458805
RNF17,-0.6580652847283257
FAM134B,-0.6583815382004823
MORC1,-0.6641497939847946
SPTLC2,-0.6646122048749177
REEP6,-0.6672216882661021
YTHDF3.AS1,-0.6728786894674451
EPS15L1,-0.6765074573122861
ADIPOR2,-0.6782151778339072
KTN1.AS1,-0.679676883178206
POLR3D,-0.679940151050616
EOGT,-0.68121572516187
KIAA0196,-0.6830675944837753
CUL4B,-0.6833022733736055
HNRNPUL2,-0.6837340293950664
XPO4,-0.6839321190696688
VAV2,-0.6855849758322692
RPL12,-0.6878506175273621
CCT4,-0.6881737554149274
MTMR2,-0.6899078441120867
CELF2,-0.6921968378983976
TAX1BP3,-0.6955288014277955
FAF2,-0.6961596072237729
LAMP2,-0.6968536077140757
SUFU,-0.6986381122750442
KIAA0226,-0.6987076666395884
AKIRIN2,-0.700812779781438
ACOT1,-0.7022263455751885
RAB8B,-0.7065127899895216
RPL29,-0.7081866125344488
NEDD1,-0.7102065505720278
STXBP4,-0.711579778311777
ATXN7L3B,-0.7119260456659332
PDC,-0.7128109871510007
HNRNPCL1,-0.7154773907057753
MYL6B,-0.7160430714146572
TRAF3IP1,-0.7165814249072734
CCNL1,-0.7192059976419991
NUBP1,-0.7212857506113741
KLHDC4,-0.7233447304391314
QRICH2,-0.7256344687304453
FNDC1,-0.72622078305986
PPP2R5D,-0.7274066616852183
CSAD,-0.7286284927496597
LASP1,-0.7317730906796549
FUT1,-0.7320310547157567
PPP1CB,-0.7410926852484869
MARK2P9,-0.7420281418633767
TRIP13,-0.7430140691691244
MAPK15,-0.7434675972659514
PPP1CC,-0.746861628115788
ITGAM,-0.7493178923266927
RAB9A,-0.7495588994919847
SLC4A2,-0.7501492748940908
MTMR6,-0.7503527975317423
RIC8B,-0.7504279451118221
ARL6IP6,-0.7507184436690748
KRBA1,-0.7522802968582541
IGBP1P1,-0.754504617351469
PPP2R3A,-0.7545502501162088
NOS1,-0.7546581662740287
OTUD6A,-0.7550785553849351
ME3,-0.7552713310337197
FOXL1,-0.7584444521154358
ACTG1P4,-0.759405294281234
NUPL1,-0.7596714280151099
SECISBP2,-0.7609483697751607
ZRANB1,-0.7610415651130948
EIF3M,-0.7622169446779101
UBAC2.AS1,-0.7623525278482848
STARD7.AS1,-0.7650050774662964
SARS2,-0.7674632856803076
SRRM2.AS1,-0.7693828141969857
GGA3,-0.7699358150089345
EXOC8,-0.7716028316080425
IL10RB,-0.7734794810950871
CNEP1R1,-0.7763930256578734
DENND5B,-0.7766675522274834
BIRC3,-0.7785586603393375
ABHD16B,-0.7827949849971141
ZYG11A,-0.7836389176154338
NDUFS3,-0.786085819117605
SMG7.AS1,-0.7873857071682193
GTF3C2.AS1,-0.7874553373614442
PTPN2,-0.7892665051777811
DSCR4,-0.7896422896876312
PAFAH1B1,-0.7898605639563797
GTF2F2,-0.7898910972550973
MB,-0.7917794254669297
XPO7,-0.7927305470422028
GUCY1A2,-0.7938357157985061
C6orf118,-0.7981117400339979
ARPC4.TTLL3,-0.7995340204062682
PSMD5,-0.7999376523723569
WBP2NL,-0.8037384243709527
HNRNPF,-0.8072938181817605
PDIK1L,-0.8096201209805899
CSPG4,-0.8122007462766484
MSL2,-0.8142286869624399
HDAC6,-0.8143855006500934
ARHGEF7.AS1,-0.8159661367549735
SYN1,-0.8168466492216008
MAPK3,-0.8182264075513974
STAG3,-0.8213542024451862
EHD1,-0.8217034727205874
SETD6,-0.8224595148706182
FBRSL1,-0.825861825489289
MAPKAPK2,-0.8280812399213113
UBE3A,-0.828893159463966
CSNK1A1L,-0.8307574572856626
PAN3.AS1,-0.8315346900624251
PTPRB,-0.8324124772334245
EIF4E,-0.8346007117966877
TBRG4,-0.8398260070374639
SRSF6,-0.8411185096837023
ASB8,-0.8424072889558152
TMSB4Y,-0.8451612127472793
E2F5,-0.8452573920272772
STAT6,-0.8454906864854407
PFDN6,-0.8458011814275698
CFL1P1,-0.848302116685235
ANXA7,-0.8523951861268552
CHMP4C,-0.8529998582209817
SIKE1,-0.8539142155699743
TMEM249,-0.8552152498282468
ELAC1,-0.8561123068454993
AFM,-0.8604921342588381
ZZZ3,-0.8620879624866654
VAPB,-0.863048506205533
CD99,-0.8636006324560325
HPCA,-0.8649531752710047
CCDC89,-0.8668689400299786
LCP2,-0.8673019327304862
UBE2L6,-0.8706015002670298
NUP210L,-0.8709508708346969
ATP11C,-0.874346520566038
SLC38A3,-0.8770548678227277
ZC3H3,-0.8860170535928417
SEPT7P2,-0.8881131519191346
TAPT1,-0.8931228089447062
ADRBK2,-0.8992114330407376
PEX26,-0.907815151097927
HBQ1,-0.9078817692603762
TRIM27,-0.9085425492014654
MRAP,-0.91191687916276
WTAPP1,-0.9153175745111373
SS18L1,-0.9163127594184796
CAND1.11,-0.9181939531093797
STAT5B,-0.9208941257509097
PAFAH1B2,-0.926088749661378
HSPA1A,-0.9271702679523832
INPP5E,-0.9285677967815108
TPPP,-0.9287149902220624
MBD3,-0.929391758565483
YARS2,-0.9330839176133503
NINJ1,-0.9359492951796634
PSMA2,-0.9375097239425713
FNBP1L,-0.9392878973539058
WASF1,-0.9392984645168292
UBA6,-0.9446946544543117
AREG,-0.9458479297694761
VPS51,-0.9477915520153539
UBC,-0.9479284284056594
RAPGEF2,-0.9487385591537194
AATK,-0.9513319430456827
RAB8A,-0.9515471159906939
PRKAA2,-0.9563281508571503
HSPB1,-0.9563955546176522
SNX15,-0.9579748740778051
MECR,-0.9624960087234524
NCOA4,-0.9627661450016877
RAB15,-0.966655854435953
ADSSL1,-0.9680828647794254
TMEM67,-0.9689745640074913
BFSP1,-0.9706805368273667
YTHDF2,-0.974483646159143
HNRNPA3P1,-0.9767530535006712
IMP3,-0.9777361098589092
ZC3H18,-0.9788751812693436
EXOC3L1,-0.9789921407305575
MAATS1,-0.9794826533995709
ARHGAP10,-0.9809024743262932
SH3PXD2A,-0.9817218241453888
GLOD5,-0.9836139231647174
SDHAF1,-0.9844993544066141
SDHC,-0.984885821925311
CHD5,-0.9851136939079947
FBXL4,-0.9870509373525757
PAIP2B,-0.9914114375074368
ATRIP,-0.9924883023626291
GNAS.AS1,-0.9978811680139852
ILF3,-1.0012013922449712
POLA1,-1.0044224842293772
WDR62,-1.0044714334778155
SMCR9,-1.0060981086912841
FXYD6,-1.0124633564559913
EIF3IP1,-1.0125869739787865
RSRP1,-1.0156297716646527
RNF207,-1.0161195219886627
RAC3,-1.0167278282303753
SPIN1,-1.0172742253741094
RBM38,-1.0174823773254629
PPP6R2,-1.0177886195175345
ERH,-1.0182423579867557
FBXW10,-1.0210909496121294
GJA1,-1.0245845024130444
RPL19P12,-1.0259465714276483
GMIP,-1.0264294328820227
PI4KAP1,-1.0304926395935043
DDX42,-1.0305474197756115
SMARCD3,-1.0310379272519086
RNMTL1,-1.0318574403438898
RPS19BP1,-1.0322543227658796
CLRN1,-1.0326128625761668
DDX49,-1.0336060334502704
NSMAF,-1.0348214939130165
WDR47,-1.0352445713380787
STUB1,-1.0380170791916807
DCTN3,-1.0381931590554387
CSRP2,-1.0394583615037185
APH1B,-1.0417617828580616
NUDT22,-1.0420397104622183
GPIHBP1,-1.0421351683967603
BCMO1,-1.0454834653936587
PLEKHA3,-1.0483735854235088
BRPF3,-1.0506494768407915
SLC44A3,-1.0525420627231277
DNM1P35,-1.0542864915925114
RPL38,-1.0581528700239418
CNDP1,-1.058973006097306
SMEK3P,-1.059475318159205
CMPK2,-1.0619463694267173
RFC2,-1.0680841262290566
FXR2,-1.0685920822971648
UFD1L,-1.0690992096285281
H2AFY2,-1.0691543762995002
CALML3,-1.0693062451077258
SRSF10,-1.0695645562606473
CDX1,-1.0703196961593453
BID,-1.0710863042601706
RNF40,-1.0722883276644564
INTS9,-1.0734175062637796
FTSJ2,-1.0735315901774505
WDR46,-1.0747113135716688
PPM1D,-1.0761249631005545
EID1,-1.0761316277473314
ATG14,-1.0761337581578951
MAPKAPK5.AS1,-1.0761686235061954
RNF41,-1.0778980964109113
MED4.AS1,-1.0824573044811936
FAM120C,-1.0832268683106638
FCN1,-1.084652064063263
PPP1R8,-1.0865126235910765
TAP1,-1.0877270298763637
WIPF2,-1.0896648540422555
BSG,-1.089815754174548
TRIM34,-1.0916341003106342
WNK2,-1.0919883192057112
GPS2,-1.0960589306364592
SF3A1,-1.0963537516476982
BTG2,-1.1002049287774351
WBP11P1,-1.1002815670151207
YEATS4,-1.101978955675372
PDIA3P1,-1.112982929405637
SEC31B,-1.1136226841535002
UBE2E2,-1.1224274527764784
MIER2,-1.1242438359930973
AZU1,-1.1269787114507153
UBE4B,-1.127075564946923
PSMA6,-1.129579248822958
ECHDC1,-1.1320180496133934
UBE2L3,-1.1322281641213934
EGLN2,-1.132839359747667
NXF2,-1.1332812636956322
PEG10,-1.135368612224221
COPB1,-1.148347650212526
GPBAR1,-1.1541289257189367
APIP,-1.1573673958726358
BCL7C,-1.1579948173374977
MORF4L2.AS1,-1.1590964005008977
UROC1,-1.1600682068449657
ARPC2,-1.162171041567108
TNPO2,-1.1667987858627777
IBA57,-1.1675926525839242
RPS6KA2,-1.1678462567364236
CSMD1,-1.1717837854387618
RALGDS,-1.172386121487209
FAM13C,-1.1734153289086808
ERCC4,-1.17458247950121
UBA2,-1.1808055033427691
PDCD6IP,-1.1817096040906558
CNPY1,-1.1944390259866817
AGPAT4,-1.1973039345387189
AKAP8L,-1.1995406110943536
EIF2B2,-1.2009069464832332
PSMB8,-1.2162210869468595
RIPK1,-1.224844789154938
SKP1P2,-1.2252367067388708
DHX16,-1.2260626260684875
ILF3.AS1,-1.227887627575134
IREB2,-1.2299227192853508
TPM3P9,-1.2310404206576586
SDHAP1,-1.231254758583805
CARD10,-1.2340911139580608
RBM34,-1.2342296190664876
CERKL,-1.2349248435703533
WI2.2373I1.2,-1.243000874229609
TMED5,-1.2439361924793086
TATDN3,-1.2448279336680022
KCTD21,-1.2450849153870893
RNU11,-1.245434518533876
GAL,-1.2468095038632683
TP53I11,-1.247272292976334
THOC6,-1.2507160481892718
MAP4K1,-1.2532437132963463
MARS2,-1.2540967441736428
RPS14P3,-1.255280745366121
ZC3H8,-1.2554128668118067
AP3M1,-1.2564089761717991
CD46,-1.261953615278117
HERC4,-1.26334956552129
MBD2,-1.266883140229126
ATG13,-1.270574403751534
THAP1,-1.2746697365090824
ARFIP1,-1.2758000337303541
TOP3A,-1.277033639305384
PITPNA.AS1,-1.2827093301240142
FAM168B,-1.285384599246879
XPOT,-1.2858653297751372
BTN2A2,-1.2869338974394764
NUDT6,-1.2882970195987
TBC1D21,-1.2883486488979279
RPS6KA4,-1.2892753152164897
ARHGDIB,-1.2928711604442895
STAU2,-1.2933820380700078
EIF3C,-1.2981163687652484
HNRNPH2,-1.299583082471504
SLC25A30,-1.302810793437723
DHX32,-1.3052988904997826
RTFDC1,-1.3058461698574382
RNF32,-1.3102749445793844
SETBP1,-1.3119297666994973
PTP4A3,-1.3121525183966964
EIF4A3,-1.3124238985442467
SRP72,-1.3134890984787988
SFT2D1,-1.3140994243314275
ELMO3,-1.3179549963134156
RPL31P11,-1.3186694489306143
PDPN,-1.3188635694360755
MRPS17,-1.3221266836781165
TLE6,-1.3247090878209973
PPM1N,-1.3264014433412328
ATG4C,-1.326407906367426
MON2,-1.3268147246147908
FAM193B,-1.327286115212691
VHLL,-1.3287261875791867
MARCH8,-1.331580381540961
RBM33,-1.332678349389648
UGGT2,-1.335118933250685
IPO8,-1.3373972039612074
KIAA1210,-1.343560744250506
BLID,-1.3461511603214742
SECISBP2L,-1.3470959063682195
C9orf84,-1.348529583639315
DNMT3A,-1.3492017519665536
ARFGEF2,-1.3493816755533972
CCNE1,-1.3585550998467166
CNP,-1.3593789719366316
UBE3B,-1.3601351832772122
RUNX1.IT1,-1.3605994770091412
SCAI,-1.3629628872611321
SRSF7,-1.3633334121970575
HSPA9,-1.3654993305569305
TRAPPC3L,-1.3665716602724187
CCDC7,-1.3670972988574341
MKRN2,-1.3730804243836061
FAH,-1.3732906524241262
ARF4,-1.3740366119741345
TAF6,-1.378761324944431
ITGA5,-1.3794187087302532
KMT2E.AS1,-1.381997671360847
ZDHHC7,-1.3842588055528438
RAB23,-1.384542959446004
RAD50,-1.3886529019687968
ZNF658,-1.389285177710459
DDX24,-1.389350705838777
SP100,-1.3935570840062594
UGT1A1,-1.3950780179304778
SNX7,-1.3970759342061558
GAPDHS,-1.3986321970456244
NDST3,-1.3987064975815984
JAK2,-1.4003529986484
PDCD4.AS1,-1.4027540672882577
KIAA0020,-1.403586200316397
PABPC1L,-1.405097155607199
PUM1,-1.4105598655452982
PIANP,-1.4106007551675523
SRP9,-1.4127368769761457
EMC6,-1.423260834808653
FGD4,-1.4241365675764188
STIM2,-1.4257462724253855
BTBD10,-1.427182856413307
EPS15,-1.4273885237109274
CRLF1,-1.4281690614282883
GPT,-1.431493985372974
CFLAR.AS1,-1.4328311992757767
DLX1,-1.4336456735147929
ITGA6,-1.4340242981901032
MCCD1,-1.4344999656112638
XPO6,-1.4345516952932729
PPP1R12A,-1.4350408052659949
BACE1,-1.4422392808246502
SLAMF1,-1.443911985746116
PARP8,-1.4454018080436637
VPS13A,-1.4454832424658486
THUMPD2,-1.4521253162643215
PDHX,-1.4538997749552585
MLXIPL,-1.4547066864920886
STK11,-1.4664829610724917
RASSF4,-1.4695293222142969
SEC61A2,-1.4712344563838085
CHD3,-1.4766454519490997
CYTH2,-1.4768796906882882
CCNYL1,-1.4776873798147292
RBBP8,-1.4781406845071912
PPP1R1A,-1.4797579571315758
MAP2K4,-1.485127166020718
B4GALT1.AS1,-1.4871179904824021
OAZ2,-1.4891646974249741
KDM4D,-1.4907793194337013
RNF43,-1.493018486585299
CD47,-1.494015265313476
ZNF208,-1.4947570590480803
STRBP,-1.4958452840050291
SMC5.AS1,-1.4984034104371902
GLI1,-1.4984190638661148
BCAR1,-1.5026242989111647
ARL3,-1.5033784126539531
GLUD1P3,-1.505866049784707
COPZ2,-1.506837091133343
RNF39,-1.5090822842366223
DNPH1,-1.51098330759892
MYO1H,-1.5126905954222771
TOPORS,-1.5141145192799994
MAX,-1.516410686313896
CERS3,-1.516774645678689
ACTR1B,-1.5178730322174927
TPI1P2,-1.5213724821214902
RAP2A,-1.5265099187583802
RANBP1,-1.527234626188154
EIF3I,-1.5276480871936449
TIAF1,-1.529173998270026
DHX9,-1.530770333061649
NFXL1,-1.5315405301649763
CD48,-1.5321481360231426
MECOM,-1.5323605741151913
WDR27,-1.5328360982378848
BPY2,-1.5376252800717067
ATXN3,-1.5399103217843977
NCKAP5,-1.545254618905428
YME1L1,-1.546390207202818
HNRNPLL,-1.554075601437221
NAT14,-1.5590205505194632
UBA3,-1.5654421609411218
SUPT6H,-1.566719742317286
SERINC2,-1.5740697482644357
PHKA2.AS1,-1.5785307788692615
SLC35E2,-1.5795120617403344
USP50,-1.5825567769953086
FUBP3,-1.5831408954313113
STRIP2,-1.5861764077045315
TIRAP,-1.5874789350293408
GATC,-1.589162957417356
NACA2,-1.595073652949297
SELM,-1.5983132220758365
EIF4G1,-1.5986801756851272
SF3B5,-1.6046370806208121
SNAP25,-1.6058038634643368
SF3B2,-1.6179291729942664
ARPC1B,-1.6180889478989144
MAPK10,-1.6236039761924614
DERL2,-1.624881193388218
CALR3,-1.6282524397637106
TPRA1,-1.6295371371511034
XPR1,-1.6390369445910447
TMPO.AS1,-1.6462560920636962
SDHD,-1.6587819100867434
FZD1,-1.6662483262297327
SLC25A5.AS1,-1.6679389080724936
DOCK3,-1.6708381683446962
CNPY4,-1.6733095257072128
RBAK,-1.6791233923600624
EIF2D,-1.6810905375864769
HECTD1,-1.6833097427611097
APEX2,-1.686139988002771
NUCB1.AS1,-1.6884885952895727
ZNF593,-1.6889842270316264
SYS1.DBNDD2,-1.6935198428007585
TRAPPC10,-1.694818192912544
ANAPC1P1,-1.695805946276914
PLEKHM3,-1.704581817626558
PRMT6,-1.7056157845164408
CASP5,-1.7069030742679698
CD164L2,-1.7097131332024065
RBMS2,-1.7121697471320068
NRDE2,-1.715358101940545
SYK,-1.7201641834394674
BAZ1B,-1.7213566652940415
VAMP3,-1.7225115929259838
ELF2,-1.7240490868034632
CREB3,-1.7264908867170004
UBFD1,-1.7279959428229945
ELF5,-1.730348731561611
CEP170,-1.7346941159604397
AHCYL2,-1.735450490239338
PHKG1,-1.7354925689381948
TNKS2.AS1,-1.7382824832881292
MAPRE2,-1.7394920989030327
SMAD5,-1.7439769189376477
G6PC,-1.7440357433782212
SUN3,-1.7501361255755505
PSMA8,-1.7543061587542286
SREK1,-1.7568080190277042
HLA.F,-1.765164748841907
NFE2L2,-1.7792188186474556
FAM50A,-1.779688460018664
TXLNB,-1.7858491300478818
SUPT20HL1,-1.7883598911535086
RNF5,-1.7968301632482402
CPNE4,-1.80082523451715
HIPK1.AS1,-1.8070528484704915
TMX4,-1.8095253086919787
RAB11B,-1.8113395189792252
GPC1,-1.8131268043968374
PPP1R26,-1.816099124501304
NUP205,-1.8187529793624755
SRXN1,-1.8188359550315767
MED30,-1.8221854068463095
TBC1D10A,-1.8237123554946906
ANXA8,-1.8285534401618389
PASD1,-1.834156895010717
PKN2,-1.846634884475875
UBE2H,-1.850425228820426
OGDHL,-1.8567581129744744
KIAA0930,-1.8594763528514122
TMX1,-1.8670169400826997
BSN,-1.8755761437019016
NUP153,-1.8839770865916448
C17orf64,-1.8969147546543055
MAP3K14.AS1,-1.9016328878498787
NUP62CL,-1.916286578920051
GBA3,-1.9223859748878114
FMNL2,-1.9244869860612441
KAT6A,-1.9261562189554333
RABGGTA,-1.9288828547048649
SLC12A7,-1.933826734531365
KCNA1,-1.934311124683442
TMEM11,-1.9349345384529852
SLC25A47,-1.9354191818329123
XRCC6,-1.9408311546033428
INPP4B,-1.9479939503375727
SRSF3,-1.9484741305650273
ANP32A.IT1,-1.9579940985400333
PCK1,-1.9638560234589064
CD40,-1.96748752388478
GTPBP6,-1.975580031354393
BRMS1,-1.9767665676012522
TGFBR3,-1.9891659955531684
SSR2,-1.99398031775683
UBE3C,-2.0047934085367856
UBE2G2,-2.0150587143749945
YY1P2,-2.032136266973158
DDX19B,-2.0358451620345974
GPR108,-2.0411184717726853
ARHGDIG,-2.047875499408554
ARPC3,-2.0627002819810554
SCAF4,-2.0631919736634345
CCT3,-2.067814338801372
CCT6A,-2.0810120152258476
CASP3,-2.1161840858669962
ARHGEF7,-2.123508323442694
CPT1A,-2.129219066301724
RSC1A1,-2.1300394956442434
TRA2B,-2.1331416243875054
HK2,-2.1400191141405616
ZBTB11.AS1,-2.142987739721405
ATP5L2,-2.145579912146429
PSME2,-2.1613542339465774
CAB39L,-2.172490833856439
POC1A,-2.176683643898706
GNA14,-2.1771791992749825
RAG1,-2.1809760535059812
RAB3IL1,-2.1876015746967545
ANKRD18A,-2.187712108711005
ABCB11,-2.191836601002284
SCYL2,-2.1943291501160895
PPIH,-2.207871379848928
GGPS1,-2.210750312313636
CTNND1,-2.21513099305959
DPF3,-2.2154346116024333
ADIRF,-2.220550225244849
TAF10,-2.2362076185786006
SNRPB2,-2.253388856969453
BRMS1L,-2.276028606280733
MGAT2,-2.292224660173884
KLHL13,-2.317433975464206
ERBB3,-2.3362098973292746
FAM78A,-2.3366872916344907
MTMR4,-2.3444001278672237
PSMD14,-2.3990842353483344
TRPC5,-2.4103379198632786
SZT2,-2.4222955092933747
UBE2Q2,-2.431648124421381
SUPT5H,-2.451324822743223
CAPN3,-2.4525003876473868
RNF103,-2.4641061431178666
ACSL6,-2.5109334326373616
CREBRF,-2.5185974738214307
TSR2,-2.5274756476801348
ABRA,-2.544864910193121
FBXO39,-2.547313716003272
U2AF1L4,-2.5579072214985867
NDUFS2,-2.5582653222788423
CNOT2,-2.560726333156206
DNAJC12,-2.6086662462830392
PRKCZ,-2.6154362990113564
STXBP3,-2.642311519017985
TCP1,-2.6674929494473294
SARDH,-2.7388597512001187
CSNK2A2,-2.7402247979066665
ARPC4,-2.768916963861935
TRAPPC9,-2.7722484114509593
MYOC,-2.80808480828648
POLR2B,-2.8426242719655823
ATP5C1,-2.9713793946178204
RBM4,-3.0957348713606483
ASB9,-3.1191891827580394
LRP1,-3.1461486457373216
COLGALT2,-3.5504698153187513
RPS13,-3.5813939706402964
