att,pval.adj,pval.att,beta.raw.att,beta.Z.att,beta.0,pval.0,gene,p_adj_use,beta_use
SMARCD1,0.5034472990562161,0.09515521019738915,0.016590895831283037,1.3096837065160651,-0.004388065692498012,0.7796712485512838,CRCP,0.5034472990562161,0
HSPA6,0.5038583088838021,0.09551548424157325,0.018676292860983393,1.307557580678757,-0.005415013365790091,0.7399322293736327,CRCT1,0.5038583088838021,0
GHR,0.5044243292554345,0.095955588422246,0.018103560288518485,1.3049683380225459,-0.005564054066972313,0.7347712529023003,CREB3,0.5044243292554345,0
GAL,0.5044243292554345,0.09618859896065492,0.020021517071813207,1.303601013923147,-0.005287078479671604,0.745159812144947,CREBRF,0.5044243292554345,0
DDX19A,0.5101492023848234,0.09756639260416422,0.01631952626501564,1.2955653637952795,-0.0045089001633641795,0.7761754682775754,CRKL,0.5101492023848234,0
RAD50,0.5212833747079137,0.0999881739484613,0.017742892335607732,1.281640235868478,-0.005289898959002831,0.7476514043665767,CRLF1,0.5212833747079137,0
KLHL13,0.5258779305356079,0.10116440278951966,0.018169399718706916,1.2749657638651823,-0.005556974386009829,0.7387569299338268,CRTC3,0.5258779305356079,0
SERINC4,0.5268934864404983,0.10199439984037338,0.017226793708664798,1.2702899379375008,-0.005368440843030655,0.7461454963107438,CSAD,0.5268934864404983,0
DHX40,0.5268934864404983,0.10245232664637542,0.01672242966207079,1.2677220319727884,-0.005122711369820831,0.7554953618066189,CSE1L,0.5268934864404983,0
AK3,0.5268934864404983,0.10265634090062127,0.01643301446187837,1.2665806730112175,-0.005067668882640575,0.7576815655190473,CSMD1,0.5268934864404983,0
RNF40,0.5268934864404983,0.10313802264130006,0.015918065517586892,1.2638924275296355,-0.005464300871090111,0.743472176201011,CSNK1A1L,0.5268934864404983,0
STIM2,0.5268934864404983,0.10361688484924171,0.017078101787436017,1.2612289408157558,-0.005055738658989414,0.7587503081773592,CSNK1E,0.5268934864404983,0
EIF4EBP3,0.5268934864404983,0.10387879524671531,0.016488482042506223,1.2597759424721657,-0.005050919887993214,0.7590994122611523,CSNK2A2,0.5268934864404983,0
POLR2H,0.5268934864404983,0.10390237398147187,0.01578867721975059,1.2596452653486134,-0.003838900903474368,0.8070611940145201,CSPG4,0.5268934864404983,0
WDR83,0.5268934864404983,0.10417629750932554,0.01823354657655692,1.2581287111097028,-0.0046096429636031345,0.7760882413381881,CSRP2,0.5268934864404983,0
WDR34,0.5268934864404983,0.10418428296563999,0.01586940520488498,1.25808454370638,-0.00522383335535842,0.7529087622796974,CTCFL,0.5268934864404983,0
CPNE4,0.5268934864404983,0.10460248524027801,0.017203221672957614,1.2557748960886965,-0.004263577689513301,0.790004825434678,CTDP1,0.5268934864404983,0
SIL1,0.5268934864404983,0.10461037251819204,0.016949176729870407,1.2557314005634534,-0.005012061954130504,0.761020658504951,CTDSP2,0.5268934864404983,0
BAZ2B,0.5317304316971603,0.10605933323272958,0.016305016505721342,1.247780852705046,-0.004909854877701738,0.7657653260167709,CTDSPL,0.5317304316971603,0
BTN2A2,0.5317304316971603,0.106167152935608,0.01696098770844195,1.2471923856196723,-0.0047360523897828416,0.7724100271425802,CTNNBIP1,0.5317304316971603,0
MRPS6,0.5318762792159123,0.10649457749864312,0.015674022292984466,1.2454079831890976,-0.005287480099774764,0.7521402024717433,CTNND1,0.5318762792159123,0
EPS15L1,0.5332269804895182,0.10749656868214301,0.016774521784083632,1.239971801836056,-0.005091393203318575,0.7599425876966673,CUL2,0.5332269804895182,0
TBC1D3,0.5332269804895182,0.10756052493016603,0.016709480528867695,1.2396260576332523,-0.004907171305688931,0.7668052342663366,CUL4B,0.5332269804895182,0
SMARCA5,0.5332269804895182,0.1082115013280066,0.01711349549631784,1.2361153098133868,-0.004685625596501616,0.775561676760171,CUL5,0.5332269804895182,0
FUT1,0.5332269804895182,0.10902888840845176,0.015272165320505555,1.2317285620500698,-0.005059180815784994,0.7621111724857637,CYTH2,0.5332269804895182,0
SERF2.C15ORF63,0.5332269804895182,0.10920766217267985,0.01587762383341106,1.230772273858277,-0.004711759723672037,0.7751649505052829,DAPK1,0.5332269804895182,0
QRICH2,0.5332269804895182,0.10931630476088582,0.016519145628346468,1.2301916774494701,-0.00494594926869804,0.766463063249469,DAZL,0.5332269804895182,0
TMSB15A,0.5332269804895182,0.10932880144302877,0.015607697526408908,1.2301249205706182,-0.0034357109463354785,0.8266750477282279,DBP,0.5332269804895182,0
ATN1,0.5332269804895182,0.1094235045531247,0.01871867108116971,1.229619197652638,-0.004828665380533008,0.7708943059923442,DCAF11,0.5332269804895182,0
ANKRD18A,0.5332269804895182,0.10945657591652476,0.017573998092569192,1.2294426677352643,-0.003906537252223074,0.8070150884171331,DCAF12,0.5332269804895182,0
FAM13C,0.5339858048603485,0.10998748331577138,0.017521242393594868,1.226613992642415,-0.004773356397123666,0.7733117458010034,DCAF6,0.5339858048603485,0
PEX3,0.5339858048603485,0.11021131586573654,0.016039967774059038,1.2254243488449024,-0.004693465634030719,0.7764566265290804,DCAF8L1,0.5339858048603485,0
PHF13,0.5344689151039743,0.11067331187437224,0.016392718475601743,1.2229743625822116,-0.004546406255565381,0.782326013173725,DCPS,0.5344689151039743,0
ASCC3,0.5344689151039743,0.11127940359858719,0.01569451293066324,1.21977131977492,-0.004280712878494795,0.7929683154734825,DCTN1,0.5344689151039743,0
UBASH3A,0.5344689151039743,0.1113740069222267,0.015301644891323286,1.2192724929191905,-0.003896470253115882,0.8083796290345219,DCTN1.AS1,0.5344689151039743,0
RAB36,0.5344689151039743,0.11161127093459541,0.015601717327978007,1.2180227737818077,-0.004317347450707491,0.7917151695050801,DCTN3,0.5344689151039743,0
DHX32,0.5344689151039743,0.11201644834438532,0.0160012568436744,1.2158930068531393,-0.004528760785646306,0.7837747991630714,DDB2,0.5344689151039743,0
KMT2E.AS1,0.5344689151039743,0.11224876769623147,0.01660000754244179,1.2146743314874884,-0.003953727106918706,0.8064939936881106,DDR1,0.5344689151039743,0
ELAC1,0.5344689151039743,0.11240933436006188,0.01651975410072188,1.2138331016411321,-0.0033669692573485796,0.8309515607032375,DDX10,0.5344689151039743,0
SLC44A3,0.5351803422479873,0.11293560942955573,0.014948064519051337,1.2110818804276342,-0.00427427651576093,0.7941201164355811,DDX18,0.5351803422479873,0
RPS6KA4,0.5351803422479873,0.11379307174715346,0.016499587438192912,1.2066188369384037,-0.004249929965917143,0.7955346338131677,DDX19A,0.5351803422479873,0
USP48,0.5351803422479873,0.11396247314525422,0.017071479529784404,1.2057399509470736,-0.004442128141059367,0.7881950023313445,DDX19B,0.5351803422479873,0
RBM17,0.5351803422479873,0.11398620988894463,0.015358325237808161,1.205616874677749,-0.0043437843083755125,0.7919926070597804,DDX23,0.5351803422479873,0
ELOVL6,0.5351803422479873,0.11405974764679483,0.01577035237768206,1.2052356933994992,-0.004288981749819354,0.7941573586291215,DDX24,0.5351803422479873,0
ZC3H8,0.5406008309151223,0.11551818091904745,0.016072057388332606,1.1977118193592389,-0.004600205333060893,0.7830917697628599,DDX25,0.5406008309151223,0
DRAM1,0.5446182650162874,0.11668209603826236,0.01683486433671084,1.1917556170898662,-0.004365520634091696,0.7926408856050712,DDX28,0.5446182650162874,0
GCNT1,0.5451346439994708,0.11709846811654365,0.015247470962144415,1.1896351176299969,-0.004086597260102301,0.8036736243420001,DDX42,0.5451346439994708,0
CAMK2N1,0.5463273887059403,0.11766108651883403,0.01650871266512418,1.18677828424645,-0.0038862457977541526,0.8118953984437669,DDX43,0.5463273887059403,0
SECISBP2L,0.5470632449315754,0.1185255662961073,0.01509645069759089,1.1824074559823348,-0.004181382006667436,0.8007221546913591,DDX47,0.5470632449315754,0
LIME1,0.5470632449315754,0.11879811069669703,0.016457088802968388,1.1810341398305735,-0.003887602233303734,0.8123994685249191,DDX49,0.5470632449315754,0
SFT2D1,0.5470632449315754,0.11900552196694243,0.015823892525969573,1.1799905117920977,-0.004030347569068232,0.8068590351199798,DDX50,0.5470632449315754,0
LARS,0.5470632449315754,0.11918585506388936,0.01701171332918457,1.1790841759017228,-0.004583355204159972,0.7858407009919504,DDX51,0.5470632449315754,0
NNT.AS1,0.5470632449315754,0.11935367486168416,0.015047216303600317,1.1782415997800488,-0.004428832672753104,0.7917168389983504,DDX60,0.5470632449315754,0
YWHAZ,0.5471058180563682,0.11966980877284554,0.015091661922924757,1.1766566480443703,-0.003809597974360157,0.8159377674850401,DEDD2,0.5471058180563682,0
IDH3G,0.5479194913656503,0.12079926498705415,0.015324347464544644,1.1710180635256269,-0.0036517867039496253,0.8228247144844765,DENND1A,0.5479194913656503,0
SMC5.AS1,0.5479194913656503,0.12113915516868326,0.014909082555192287,1.1693284999679678,-0.003895691877999374,0.8132273908329151,DENND4C,0.5479194913656503,0
BTF3P11,0.5479194913656503,0.12125149937626806,0.014950903686906351,1.1687707804265082,-0.0038235977155618257,0.8161401834523068,DENND5B,0.5479194913656503,0
PTPN7,0.5479194913656503,0.12131314062587606,0.016356642624842377,1.1684649241263465,-0.003925765476500212,0.8121270206769149,DEPDC1,0.5479194913656503,0
TMIE,0.5479194913656503,0.12138429561942336,0.016154676973198296,1.1681119976575567,-0.003994488684978792,0.8094662668207179,DERL2,0.5479194913656503,0
REV3L,0.5602002187196803,0.12464814299737466,0.015635581159646497,1.1520771706783943,-0.003701114077769411,0.8226245871855096,DESI2,0.5602002187196803,0
FAXC,0.5602002187196803,0.1250244724744373,0.015912580149657636,1.1502472961802728,-0.0038177315072951616,0.8181853139606977,DET1,0.5602002187196803,0
MKRN2OS,0.5602002187196803,0.1250474969435966,0.01572631902257761,1.1501354663795686,-0.004243053676375738,0.8018172566608655,DGCR5,0.5602002187196803,0
VCPIP1,0.560420309535527,0.1257735719711252,0.014444074152047882,1.146616272539487,-0.0031760816204414767,0.8445472202043406,DGKE,0.560420309535527,0
ARFIP1,0.560420309535527,0.12581422406527287,0.016127930950619464,1.1464196565466682,-0.0035952724105499387,0.8273905795313892,DHRS1,0.560420309535527,0
DCAF12,0.560420309535527,0.12603956484786671,0.015621209789891727,1.145330586751002,-0.003342615024654432,0.837749921030459,DHRS7B,0.560420309535527,0
UROC1,0.5622058250853733,0.12675644513983178,0.015771939053328167,1.141874912579287,-0.003512429863160406,0.8311435919945499,DHX16,0.5622058250853733,0
FLRT1,0.5659892784429991,0.1279269092610929,0.015460777954790565,1.136261892451562,-0.0033057462215218742,0.8400523616745612,DHX29,0.5659892784429991,0
FDPSP2,0.5674945213347836,0.12870805179163347,0.01371087238714455,1.1325357142710972,-0.0026702256534006192,0.8672293080202809,DHX32,0.5674945213347836,0
PPP6R2,0.5674945213347836,0.12929765520771738,0.014583076561665794,1.1297335889449325,-0.0034510552866919095,0.8347273322821165,DHX40,0.5674945213347836,0
NUP98,0.5674945213347836,0.12933063535405775,0.015137735382856309,1.129577110701549,-0.0036065534438044643,0.8285294009871449,DHX57,0.5674945213347836,0
P4HTM,0.5674945213347836,0.1296934603993755,0.014562294230878157,1.1278574664752854,-0.0036638895589666837,0.8264295935264521,DHX9,0.5674945213347836,0
RPL37A,0.5674945213347836,0.13013441012958726,0.017733585231694573,1.1257720221707432,-0.0032753626891069104,0.8422083907021737,DIABLO,0.5674945213347836,0
DDX43,0.5674945213347836,0.13017681392368285,0.016402874203200666,1.1255717340202687,-0.0032561174388208384,0.8430132966041641,DIAPH1,0.5674945213347836,0
KIAA0319,0.5680872120752011,0.13077464666440367,0.014919377151427214,1.1227527495947736,-0.0029198865246673265,0.8572349387369895,DIAPH2,0.5680872120752011,0
BLID,0.5680872120752011,0.13094999672625218,0.01429611412171257,1.1219276049188147,-0.0036658249795411004,0.826930108174873,DKFZP434A062,0.5680872120752011,0
RBMS2,0.5777356428024047,0.1339408162802182,0.015789526079401307,1.1079696246024533,-0.003204488085590622,0.8466444750907939,DLEC1,0.5777356428024047,0
WARS,0.5777356428024047,0.13442338869208809,0.0154781031452599,1.1057376449529697,-0.0020378558707599788,0.8971326167573118,DLG1.AS1,0.5777356428024047,0
ARHGEF7.AS1,0.5777356428024047,0.13443321132647174,0.014763457147206775,1.1056922707863048,-0.0027293982704392357,0.866615938311284,DLGAP5,0.5777356428024047,0
KPNA5,0.5777356428024047,0.13447015802748064,0.01470974640826489,1.1055216214970796,-0.0029701877320212644,0.8564894085649929,DLX1,0.5777356428024047,0
GGACT,0.5778276828710086,0.1348156567999661,0.014155020352830434,1.10392738856626,-0.002847859833202227,0.8617329844689324,DNAJA3,0.5778276828710086,0
FOXK1,0.5783039829022043,0.1352957675740583,0.012585754825104399,1.1017166634887179,1.4273043636358034e-4,0.9920487732018667,DNAJC11,0.5783039829022043,0
GORAB,0.5783039829022043,0.13616910278732544,0.016544360676728095,1.0977090374986276,-0.002718682488117515,0.8676641255361839,DNAJC12,0.5783039829022043,0
FGD5P1,0.5783039829022043,0.13675039057637084,0.01488592966857619,1.0950513238457238,-0.002910373933616161,0.8598161440513299,DNAJC15,0.5783039829022043,0
PWWP2B,0.5783039829022043,0.1370333826990647,0.013479573363071463,1.0937602469975682,-0.0028220852844394605,0.8636024947169938,DNAJC5B,0.5783039829022043,0
TACC2,0.5783039829022043,0.1378725492522602,0.014848029302007347,1.0899424469395997,-0.00258523209696545,0.8739188520351094,DNAJC8,0.5783039829022043,0
RPL12,0.5783039829022043,0.13792449286592032,0.013648405941486681,1.0897066506081818,-0.0020283955912999653,0.8984514402990088,DNAJC9,0.5783039829022043,0
BRDT,0.5783039829022043,0.13796972199521984,0.015156870572566457,1.0895013837930643,-0.0030288435253252735,0.855383321509307,DNM1P35,0.5783039829022043,0
FBXO8,0.5783039829022043,0.1379947802428001,0.01415044720641901,1.0893876797916224,-0.002975763272599017,0.8575705249276254,DNM3,0.5783039829022043,0
ANXA8,0.5783039829022043,0.13806691542682148,0.014655777125560569,1.0890604386544813,-0.0026032925299772068,0.87320967268931,DNMT3A,0.5783039829022043,0
CLRN1,0.5783039829022043,0.13817021689082393,0.014412754496190918,1.0885920147302035,-0.0030302779858859268,0.8554005974596176,DNPH1,0.5783039829022043,0
UBN2,0.5787625655662649,0.13871185988429066,0.015435885858423037,1.0861398161915894,-0.0028025977936207576,0.8650088294197295,DOCK2,0.5787625655662649,0
RFX6,0.5787625655662649,0.13892898377025314,0.013893585322133107,1.085158655629104,-0.0021769168039012282,0.8920515136585052,DOCK3,0.5787625655662649,0
EMBP1,0.5807857121802698,0.13974036484875813,0.01496643987394024,1.0815013185924518,-0.003191074337735365,0.849505253866231,DPF3,0.5807857121802698,0
ARL6IP6,0.5816738860389264,0.14028029781084597,0.016009343562274063,1.0790755409778598,-0.002384329926016791,0.8833258493994379,DRAM1,0.5816738860389264,0
UGT1A1,0.5873683275196689,0.1420371922621698,0.014312404267325511,1.0712258607448448,-0.0019958010242275264,0.9009543410631627,DRG2,0.5873683275196689,0
BECN1P1,0.5873683275196689,0.14269894088843035,0.014357462571256259,1.0682862698403504,-0.0026267606489200654,0.8737308327770512,DSCR4,0.5873683275196689,0
SMG7.AS1,0.5873683275196689,0.1427961859673114,0.014957905101230554,1.0678550694903697,-0.0017813208508596033,0.9108568283979247,DXO,0.5873683275196689,0
SRRM2.AS1,0.5873683275196689,0.14297131471875285,0.014707594841986372,1.0670790207351655,-0.0021137672255967144,0.8959364370189477,DYRK1B,0.5873683275196689,0
PRRC2B,0.5887288822764657,0.14363267739218316,0.014084027320618536,1.0641541000968153,-0.002279528163583558,0.8888521242782698,E2F5,0.5887288822764657,0
XPOT,0.5891100146707359,0.14420219458201494,0.013723395399063514,1.0616426479633507,-0.0019110166256002827,0.9052936677331556,ECHDC1,0.5891100146707359,0
RANGAP1,0.5891100146707359,0.14438647022496442,0.014614669921966852,1.0608314632911924,-0.002527955558708247,0.8784382380880049,EDC4,0.5891100146707359,0
PBX1,0.589745866262134,0.1451849297524368,0.01449473617735639,1.05732466616706,-5.036764298816567e-4,0.9733614249652962,EDDM3A,0.589745866262134,0
CHMP4C,0.589745866262134,0.1452038335889382,0.013692661059717115,1.0572417989260539,-0.0026391238712613705,0.8740382248040828,EEF1A2,0.589745866262134,0
PI4KAP1,0.590927457816163,0.14582618140163303,0.013485630075411169,1.0545177050522725,-0.0012195795912572172,0.9377663746546127,EEF2K,0.590927457816163,0
WWTR1,0.5919509386127106,0.1464107481369632,0.013785438826959082,1.0519660915257059,-0.002430613161984684,0.883186324963119,EFCAB14.AS1,0.5919509386127106,0
ATP2C2,0.603947995151625,0.1497167772613675,0.01498435306767715,1.0376624166573085,-0.002083002694323319,0.8990567972559662,EGF,0.603947995151625,0
C17orf64,0.6041161120375905,0.15009727292913774,0.01357602683504047,1.0360297813110464,-0.0023825558985618,0.886328461112485,EGLN2,0.6041161120375905,0
DESI2,0.6052326291063138,0.1509396603649761,0.012844225022778068,1.0324250437483873,-0.0019763258647738633,0.9040287515949019,EHD1,0.6052326291063138,0
TRAF3IP1,0.6052326291063138,0.15108435359409692,0.013772395458241297,1.0318072227498214,-0.002314026395903701,0.8895140086102006,EHMT1.IT1,0.6052326291063138,0
WI2.2373I1.2,0.6052326291063138,0.15139301883422096,0.013733574654604043,1.0304905773430395,-0.0018117252131606737,0.911412528094266,EID1,0.6052326291063138,0
RNF222,0.6180731455008099,0.15495159620799892,0.014544558505834398,1.0154381458136583,-0.0020222328188729726,0.9030358523699316,EID2,0.6180731455008099,0
ISX,0.6203054913049619,0.15607535569219283,0.012876962688775842,1.0107323181824723,-0.0018213968448649437,0.9120494428158304,EIF1AD,0.6203054913049619,0
XPNPEP2,0.6203054913049619,0.1562070474458373,0.012813693420227739,1.0101823133396937,-0.0019237512233454834,0.9076097368572678,EIF2AK1,0.6203054913049619,0
EXOC8,0.6208901126319522,0.15783943976677758,0.014162134996245797,1.0033898964668668,-0.0019708938837690454,0.9059703830071262,EIF2AK2,0.6208901126319522,0
CALM2,0.6208901126319522,0.15812575683614558,0.013427606303025414,1.0022032916234451,-0.001790283085579689,0.9138782034616529,EIF2B2,0.6208901126319522,0
GOLGA7B,0.6208901126319522,0.15827177109959636,0.012739139252116907,1.0015986969854935,-0.0013718132510741558,0.9326393611422602,EIF2D,0.6208901126319522,0
MFRP,0.6208901126319522,0.15829239761583094,0.01373364104941182,1.0015133192154269,-0.0018804991088353304,0.9099842935795912,EIF2S3,0.6208901126319522,0
LCT,0.6208901126319522,0.1583349668362128,0.012825705288541694,1.0013371387553374,-0.0017168405343894525,0.9171526119671305,EIF3B,0.6208901126319522,0
DDX47,0.6208901126319522,0.15906422477317925,0.013461000802988418,0.9983237846161379,-0.001798095582065356,0.9137477749522078,EIF3C,0.6208901126319522,0
NENF,0.6208901126319522,0.15964606380268623,0.012917975476228022,0.9959260636041266,-0.0014762591296188028,0.9281425276698841,EIF3E,0.6208901126319522,0
HECTD1,0.6208901126319522,0.1600036867375754,0.012840485001262685,0.9944551596073736,-0.0018254536158391432,0.9127705129241566,EIF3F,0.6208901126319522,0
DAZL,0.6208901126319522,0.160829746949143,0.013617145242264983,0.9910657689327838,-0.0018599608992427403,0.9114682649972936,EIF3I,0.6208901126319522,0
MTOR.AS1,0.6208901126319522,0.16128772871557323,0.012708024980616184,0.9891915302042168,-0.0016106839739804262,0.9224582908730705,EIF3IP1,0.6208901126319522,0
SLC35E2,0.6208901126319522,0.16175444269388967,0.012863011177822377,0.987285123961745,-0.0017023120270898238,0.9185244745946883,EIF3J.AS1,0.6208901126319522,0
STRIP2,0.6208901126319522,0.1617892796658842,0.013582783771042736,0.9871429678091863,-0.0013093551213903866,0.9360822305533669,EIF3L,0.6208901126319522,0
SMIM13,0.6208901126319522,0.1619753334716203,0.013327572666030156,0.9863840920005722,-0.001498799138717453,0.927565924589542,EIF3M,0.6208901126319522,0
GSPT2,0.6208901126319522,0.1622331342960815,0.013640867365243052,0.985333512522708,-0.001950439420559262,0.9079267055215129,EIF4A1,0.6208901126319522,0
PREX2,0.6208901126319522,0.16242016494386974,0.012962806018119175,0.9845720129862691,-0.0010432819697509942,0.948464447761135,EIF4A3,0.6208901126319522,0
TNPO2,0.6208901126319522,0.16255802708324285,0.012837628445442416,0.984011069473692,-0.0017608217970721497,0.9161502504725998,EIF4E,0.6208901126319522,0
NUMB,0.6208901126319522,0.1626673666012779,0.012568359679874255,0.9835664009483445,-0.0012916041719883118,0.937034541320249,EIF4E3,0.6208901126319522,0
TMSB4Y,0.6208901126319522,0.16302784447891555,0.012048596592047472,0.9821017633729225,-0.0013039778503624972,0.9365300776455703,EIF4EBP3,0.6208901126319522,0
TMEM249,0.6208901126319522,0.16373106014900257,0.01287294478022413,0.9792506135804506,-0.0013851319103308274,0.9329790205489293,EIF4G1,0.6208901126319522,0
HTATSF1P2,0.6208901126319522,0.1641169307008149,0.013498357248154878,0.9776894996947989,-5.791614218437756e-4,0.9708344963241269,EIF4G2,0.6208901126319522,0
DHRS1,0.6208901126319522,0.16453784721851888,0.013737588550133408,0.9759893132034609,-8.398811788596345e-4,0.9583056093307878,EIF4G3,0.6208901126319522,0
SREK1,0.6208901126319522,0.16469726075544688,0.012013165820454004,0.975346138408849,-0.0017417598963653897,0.9174463909033841,EIF5,0.6208901126319522,0
PIK3R6,0.6208901126319522,0.16497024041386232,0.012863022756887662,0.9742457022239791,-0.0017825999653913716,0.9157471463191973,EIF5A2,0.6208901126319522,0
ALDOB,0.6208901126319522,0.1649915180195874,0.012258185574321597,0.9741599774539046,-3.660636619198907e-4,0.9814052591989851,ELAC1,0.6208901126319522,0
ERGIC2,0.6208901126319522,0.16578343157949899,0.012331488433042248,0.9709745337053582,-0.0015090689830149794,0.9278296858811605,ELANE,0.6208901126319522,0
MRFAP1L1,0.6208901126319522,0.16588271238954555,0.012774468525422071,0.970575875018652,-0.0018047258176490707,0.9150045325672096,ELAVL2,0.6208901126319522,0
ELF2,0.6208901126319522,0.16598761867131545,0.013042361585379194,0.9701547949853725,-0.0015006870795194918,0.9282383999464806,ELF2,0.6208901126319522,0
FBXW4,0.6208901126319522,0.16644368504847,0.012093398425230426,0.9683262002986541,-0.0010489305304192786,0.9487296652116304,ELF5,0.6208901126319522,0
ITM2C,0.6208901126319522,0.16657266091370954,0.013584545497443767,0.9678096595750513,-9.904693401415051e-4,0.9514581588198744,ELMO3,0.6208901126319522,0
MYL2,0.6208901126319522,0.1668388353501412,0.013156128202656563,0.9667444621848629,-0.0010760986178200366,0.9475282659063929,ELN,0.6208901126319522,0
LUC7L,0.6208901126319522,0.16715361598831624,0.012864995319979483,0.9654861626849646,-0.0014638307449810588,0.9300838202615147,ELOVL2,0.6208901126319522,0
C16orf70,0.6208901126319522,0.16780737413750468,0.012580073810053861,0.9628777113291359,-0.0011775127323183743,0.9430243005292631,ELOVL6,0.6208901126319522,0
RFC2,0.6208901126319522,0.16793099168647802,0.01254154115849019,0.9623852217729018,-9.338825389734986e-4,0.9542579677060893,EMBP1,0.6208901126319522,0
TMBIM4,0.6208901126319522,0.16832378929102837,0.011683562238856438,0.9608218717609126,-8.454418524595838e-4,0.958442899803498,EMC6,0.6208901126319522,0
COX10,0.6208901126319522,0.16854224033307058,0.012921476017828093,0.959953443295023,-2.064341921590447e-5,0.9989419426628106,EMR1,0.6208901126319522,0
HERC4,0.6216714720269353,0.169103008375246,0.013326768939979375,0.9577274780045311,-8.086618697156963e-4,0.9602547155556117,ENO1.AS1,0.6216714720269353,0
TMEM59L,0.6220694001889879,0.1698959311673141,0.01371011286759997,0.9545880503716707,-0.0011400023257696968,0.94503285480978,ENOSF1,0.6220694001889879,0
PRPF8,0.6220694001889879,0.17050587741478135,0.010631860264787959,0.9521794714277408,6.598390482457187e-4,0.9651456122373357,ENTHD1,0.6220694001889879,0
VDR,0.6220694001889879,0.17067783635086137,0.012910038619770138,0.9515014310272791,-6.198233830509452e-4,0.969360473542285,EOGT,0.6220694001889879,0
FZD1,0.6220694001889879,0.17075612364779597,0.012936171392707451,0.951192886210324,-8.213516536140697e-4,0.9598282194732821,EPC2,0.6220694001889879,0
SHISA6,0.6220694001889879,0.17099492809323769,0.012192399462445016,0.9502522723033339,-6.684871735804245e-4,0.9670647625858952,EPS15,0.6220694001889879,0
CLOCK,0.6220694001889879,0.17130458524553732,0.01283450582127468,0.949033830959263,-7.785697580429411e-4,0.9618898806969911,EPS15L1,0.6220694001889879,0
RPS25,0.6233622994100113,0.17201023629261109,0.012653400840065724,0.9462624793419215,-5.410993756822869e-4,0.9732333114227224,EPS8,0.6233622994100113,0
NINJ1,0.6281030453425357,0.1736706681737914,0.012128905386436368,0.9397698427938465,-8.030974883223961e-4,0.9609789183157056,ERBB3,0.6281030453425357,0
DNAJC8,0.6286795927483205,0.17419400182812006,0.011963840606318714,0.9377316949419232,-0.0010207512915536689,0.9510321506721542,ERCC4,0.6286795927483205,0
USP40,0.6286795927483205,0.17453527673046476,0.011890443826614121,0.9364046794247034,-9.86935854981358e-4,0.9526130808861936,ERGIC2,0.6286795927483205,0
HMHB1,0.6322431782240653,0.17591064983688615,0.013626852506993671,0.9310732976837092,-0.001120322300629657,0.946778273189737,ERH,0.6322431782240653,0
TRIM45,0.6322431782240653,0.17623379673435807,0.011478507273888366,0.929824513642342,-1.3041264518332056e-4,0.9934787803608716,ERP44,0.6322431782240653,0
ARPC1B,0.6337327332492795,0.17700443138426314,0.01262356634486675,0.9268522725801692,-8.677372173364761e-4,0.9583464477788259,ESYT2,0.6337327332492795,0
DCTN3,0.639341777237843,0.1789296392830531,0.01268716423413791,0.9194625141375714,-6.497860696958492e-4,0.968606159733289,ETFA,0.639341777237843,0
ESYT2,0.6399733244590835,0.1794653181321042,0.011750202385279407,0.9174152680608086,-3.780603133457697e-4,0.9814944695775067,EXD1,0.6399733244590835,0
MIAT,0.640537441525725,0.17998275838720595,0.012153079646270366,0.9154413702186296,-9.076659766913358e-4,0.9568645908635416,EXOC3L1,0.640537441525725,0
CCNE1,0.6432077503002293,0.1812024062106367,0.01212768631038772,0.9108027860267492,-7.10707048096107e-4,0.9659788506842473,EXOC8,0.6432077503002293,0
KLF3.AS1,0.6432077503002293,0.18145457005104615,0.011613023363323365,0.9098461956238074,-4.645032599120109e-4,0.9774847382203298,EXOSC2,0.6432077503002293,0
NXF2,0.6478092145800753,0.18311600905684688,0.011480347785131033,0.9035641702734256,-4.6897864572032204e-4,0.9773723174387019,EZH2,0.6478092145800753,0
PAN3.AS1,0.648175017345881,0.18358294097569822,0.011522100450573149,0.9018050763544198,-1.8259424769593875e-4,0.9910641096930202,FAF2,0.648175017345881,0
MESP1,0.6516587895712522,0.18513494624311083,0.01150791321702696,0.8959780780909493,-7.260299747277553e-4,0.9656376907870551,FAH,0.6516587895712522,0
KIAA0196,0.6516587895712522,0.18554567467805178,0.0119596946153369,0.8944410850378572,-4.5896935692920596e-4,0.9779854444811679,FAM104B,0.6516587895712522,0
UBE2E2,0.6516587895712522,0.18575185196638833,0.011608207416332065,0.8936703419615013,-2.971384026154272e-4,0.985629997620993,FAM120AOS,0.6516587895712522,0
SEPHS1,0.6516587895712522,0.18603158939527054,0.012250858967276951,0.8926254603697337,-2.1955805407092012e-4,0.9893449524747586,FAM120C,0.6516587895712522,0
RPS6KB2,0.6533146806053843,0.18726838707125054,0.011667079096195588,0.8880173740915555,3.0971799399311887e-4,0.9845803158661248,FAM134B,0.6533146806053843,0
EGF,0.6533146806053843,0.1876195602563921,0.012089492833163325,0.8867123998779326,-2.845373150842536e-4,0.9862978414156269,FAM135A,0.6533146806053843,0
CIDEA,0.6533146806053843,0.1877721619048227,0.01214315159321407,0.8861457962393393,-4.889641978646194e-4,0.9767239826262704,FAM13C,0.6533146806053843,0
HIF3A,0.6533146806053843,0.18824406553175438,0.011028797361676427,0.8843954346813503,2.5962101168517716e-4,0.9871417984691919,FAM168B,0.6533146806053843,0
