gene,ks_pvalue,wil_pvalue,q_ks,q_wil
DGKE,0.16320135008650272,0.10644232281075766,0.9998962485192302,1
DHRS1,0.34177297333853207,0.2611401068925091,0.9998962485192302,1
DHRS7B,0.6504753750131042,0.7541905387194565,0.9998962485192302,1
DHX16,0.3383925238292539,0.4389365168657789,0.9998962485192302,1
DHX29,0.26269957610621897,0.20990380416907808,0.9998962485192302,1
DHX32,0.7800752248591803,0.6556285383492613,0.9998962485192302,1
DHX40,0.1503998648911279,0.48174506420285,0.9998962485192302,1
DHX57,0.5203772484624185,0.7174152854364801,0.9998962485192302,1
DHX9,0.26423957153413946,0.36881623596554447,0.9998962485192302,1
DIABLO,0.3706473778149615,0.2599826886624528,0.9998962485192302,1
DIAPH1,0.5666040462253418,0.6036543897706502,0.9998962485192302,1
DIAPH2,0.26807162221494857,0.2897457085746129,0.9998962485192302,1
DKFZP434A062,0.5335113875902565,0.2681065486647941,0.9998962485192302,1
DLEC1,0.3010027051379971,0.1936310211549825,0.9998962485192302,1
DLG1.AS1,0.7049303963758764,0.7153897123754612,0.9998962485192302,1
DLGAP5,0.7270311966325195,0.6773100695797425,0.9998962485192302,1
DLX1,0.905699437394509,0.5793053008184119,0.9998962485192302,1
DNAJA3,0.4345581968284608,0.48174491596504754,0.9998962485192302,1
DNAJC11,0.8297196223597053,0.9427284267814466,0.9998962485192302,1
DNAJC12,0.7688402404069308,0.4868254187672173,0.9998962485192302,1
DNAJC15,0.3690317056076029,0.25317290176942087,0.9998962485192302,1
DNAJC5B,0.6044120145993477,0.3489422290531029,0.9998962485192302,1
DNAJC8,0.35813890399758924,0.5737553010486078,0.9998962485192302,1
DNAJC9,0.8110941828415995,0.7998992480664598,0.9998962485192302,1
DNM1P35,0.1005692435502661,0.05791617499226095,0.9998962485192302,1
DNM3,0.8737529487270146,0.7133620541388537,0.9998962485192302,1
DNMT3A,0.4592259246052265,0.2634459511292288,0.9998962485192302,1
DNPH1,0.37745178946426594,0.4600643878661146,0.9998962485192302,1
DOCK2,0.27537896784418253,0.39237609465114304,0.9998962485192302,1
DOCK3,0.0740406272555277,0.03061225383276868,0.9998962485192302,1
DPF3,0.5734286995661338,0.9341022750991088,0.9998962485192302,1
DRAM1,0.5928199763348222,0.5126601185725655,0.9998962485192302,1
DRG2,0.8652766692939248,0.4486194117311031,0.9998962485192302,1
DSCR4,0.6932092107352095,0.9881036180523949,0.9998962485192302,1
DXO,0.16340859301737454,0.17482927213121366,0.9998962485192302,1
DYRK1B,0.35286254140370754,0.38048503349126034,0.9998962485192302,1
E2F5,0.2332951248797322,0.36737342837773557,0.9998962485192302,1
ECHDC1,0.8755523882466894,0.9405712839533901,0.9998962485192302,1
EDC4,0.8270701829662019,0.43096505055286516,0.9998962485192302,1
EDDM3A,0.7886160111413759,0.8103906757626524,0.9998962485192302,1
EEF1A2,0.09637181205315291,0.11700933304776463,0.9998962485192302,1
EEF2K,0.20515631569663628,0.32134846253404586,0.9998962485192302,1
EFCAB14.AS1,0.34872790614174654,0.6361644743363426,0.9998962485192302,1
EGF,0.8710716346910251,0.9211769297792239,0.9998962485192302,1
EGLN2,0.3110597151460245,0.20598869909143225,0.9998962485192302,1
EHD1,0.16161297990689433,0.08789587439610308,0.9998962485192302,1
EHMT1.IT1,0.17931951090589568,0.45024497256254725,0.9998962485192302,1
EID1,0.12211186811570315,0.20212554694839702,0.9998962485192302,1
EID2,0.2350576462619505,0.237747582398313,0.9998962485192302,1
EIF1AD,0.28302446041845625,0.19265117445467633,0.9998962485192302,1
EIF2AK1,0.18753440994879245,0.12727747879786436,0.9998962485192302,1
EIF2AK2,0.3782285283278984,0.23991012412695015,0.9998962485192302,1
EIF2B2,0.6372509789851091,0.4953572786650851,0.9998962485192302,1
EIF2D,0.8528881487675266,0.972967159860908,0.9998962485192302,1
EIF2S3,0.8286839819071796,0.4783724248986012,0.9998962485192302,1
EIF3B,0.28338644968698595,0.1973612646979274,0.9998962485192302,1
EIF3C,0.20938671866701408,0.12525959615208412,0.9998962485192302,1
EIF3E,0.7141894552251012,0.6852568870572002,0.9998962485192302,1
EIF3F,0.8248943310851415,0.8975357944213999,0.9998962485192302,1
EIF3I,0.3392405192907292,0.3587798598660654,0.9998962485192302,1
EIF3IP1,0.9998962485192302,0.8230240946828742,0.9998962485192302,1
EIF3J.AS1,0.38891458030367215,0.12863546481320984,0.9998962485192302,1
EIF3L,0.7922354931444675,0.8846807726258222,0.9998962485192302,1
EIF3M,0.3218545594369503,0.5848457619783088,0.9998962485192302,1
EIF4A1,0.28506981736840886,0.47837346656880886,0.9998962485192302,1
EIF4A3,0.07715012078340835,0.2680767627130675,0.9998962485192302,1
EIF4E,0.5754977775693385,0.5109023094233878,0.9998962485192302,1
EIF4E3,0.5546120927815849,0.8911065051372915,0.9998962485192302,1
EIF4EBP3,0.8229923842572843,0.5196622979956474,0.9998962485192302,1
EIF4G1,0.950657902169088,0.927637290669886,0.9998962485192302,1
EIF4G2,0.10618978895741951,0.05935908796117775,0.9998962485192302,1
EIF4G3,0.4785753161791182,0.4534472546788007,0.9998962485192302,1
EIF5,0.517230457175376,0.5682240137424117,0.9998962485192302,1
EIF5A2,0.8674938443581575,0.9405711435056473,0.9998962485192302,1
ELAC1,0.4978114824721764,0.5554336549560888,0.9998962485192302,1
ELANE,0.6298450433732345,0.6733482053698367,0.9998962485192302,1
ELAVL2,0.048862485458407726,0.09412488375554975,0.9998962485192302,1
ELF2,0.9895448392018391,0.6517144709367675,0.9998962485192302,1
ELF5,0.862980270186213,0.9513614908192993,0.9998962485192302,1
ELMO3,0.7544364141342793,0.6556290831550116,0.9998962485192302,1
ELN,0.17857728270790998,0.40296545782509874,0.9998962485192302,1
ELOVL2,0.4082539984878237,0.3074035182385219,0.9998962485192302,1
ELOVL6,0.9001049152102841,0.8124928541158317,0.9998962485192302,1
EMBP1,0.25557351895785435,0.2240272197096422,0.9998962485192302,1
EMC6,0.29563988119738105,0.46006423610862546,0.9998962485192302,1
EMR1,0.6941048354005029,0.48852376493906663,0.9998962485192302,1
ENO1.AS1,0.5879882913758661,0.3616078685118154,0.9998962485192302,1
ENOSF1,0.04692633505389984,0.04920457304853795,0.9998962485192302,1
ENTHD1,0.19841469716015767,0.20990488343142807,0.9998962485192302,1
EOGT,0.5907521655689021,0.33926433375344517,0.9998962485192302,1
EPC2,0.1820939334205878,0.3048409822176292,0.9998962485192302,1
EPS15,0.1790169287307331,0.21688626590228738,0.9998962485192302,1
EPS15L1,0.8843475352470149,0.9902664971175474,0.9998962485192302,1
EPS8,0.318065610252209,0.23029197797907186,0.9998962485192302,1
ERBB3,0.7395949617379649,0.8889624694310375,0.9998962485192302,1
ERCC4,0.9556711794278303,0.837822930188387,0.9998962485192302,1
ERGIC2,0.7222909797558469,0.4199452082940664,0.9998962485192302,1
ERH,0.9316751645551722,0.8804018622136482,0.9998962485192302,1
ERP44,0.5366061882837424,0.9061245859007507,0.9998962485192302,1
ESYT2,0.8674035710943736,0.962160655453992,0.9998962485192302,1
ETFA,0.2697191227758053,0.4357393547139107,0.9998962485192302,1
EXD1,0.399392043546669,0.7255305599647422,0.9998962485192302,1
EXOC3L1,0.5540006872965453,0.7769490009311818,0.9998962485192302,1
EXOC8,0.8278883237553039,0.354545359654399,0.9998962485192302,1
EXOSC2,0.9587070886770558,0.7012725931033488,0.9998962485192302,1
EZH2,0.18904262465647423,0.15982939943980248,0.9998962485192302,1
FAF2,0.8138655113937361,0.4600645396234779,0.9998962485192302,1
FAH,0.16734627836924348,0.09201263768286536,0.9998962485192302,1
FAM104B,0.6108448583244155,0.4453801400472677,0.9998962485192302,1
FAM120AOS,0.15343776122151137,0.12930940289302167,0.9998962485192302,1
FAM120C,0.6829806612492192,0.6852631340138784,0.9998962485192302,1
FAM134B,0.7741176335849116,0.6912499256108374,0.9998962485192302,1
FAM135A,0.1423383976054629,0.0712069442220324,0.9998962485192302,1
FAM13C,0.6586900238562817,0.32976068392409874,0.9998962485192302,1
FAM168B,0.50045378093556,0.3461592250647694,0.9998962485192302,1
FAM169A,0.6162306343640209,0.3061186732436202,0.9998962485192302,1
FAM193B,0.6451610965784423,0.6074397778615774,0.9998962485192302,1
FAM205A,0.7539578751063023,0.7541915042449867,0.9998962485192302,1
FAM208B,0.5311023562731951,0.9989184698925337,0.9998962485192302,1
FAM35A,0.19736983106487416,0.16637227211471678,0.9998962485192302,1
FAM50A,0.7473198905309375,0.6093361381160152,0.9998962485192302,1
FAM65C,0.24780540326757444,0.1348679008647597,0.9998962485192302,1
FAM78A,0.9385001048936765,0.8188085534548863,0.9998962485192302,1
FAM78B,0.7845531644817784,0.9061249335621981,0.9998962485192302,1
FAXC,0.5898150429538112,0.8846789908581316,0.9998962485192302,1
FBRSL1,0.6527486679416765,0.584884626542908,0.9998962485192302,1
FBXL4,0.7726540713834492,0.7235015867371237,0.9998962485192302,1
FBXO15,0.25049644158091044,0.19456101144456464,0.9998962485192302,1
FBXO2,0.3221326805352099,0.24647853476896858,0.9998962485192302,1
FBXO3,0.7071871435828178,0.6753286831001934,0.9998962485192302,1
FBXO39,0.890280151001533,0.8633217317229199,0.9998962485192302,1
FBXO8,0.41171344669947985,0.5481833673066914,0.9998962485192302,1
FBXW10,0.47677664613958537,0.3191114343758813,0.9998962485192302,1
FBXW12,0.34092592866365795,0.0990184640245671,0.9998962485192302,1
FBXW4,0.9982188739993672,0.9729670410399154,0.9998962485192302,1
FCN1,0.9097195217091859,0.9104226819891114,0.9998962485192302,1
FDPSP2,0.4100179704964957,0.7686502055612571,0.9998962485192302,1
FES,0.34588928015372167,0.3297520139547927,0.9998962485192302,1
FGD4,0.7380256391996561,0.7769473850616021,0.9998962485192302,1
FGD5P1,0.27996513084426533,0.12129967829336927,0.9998962485192302,1
FGFR2,0.9387856222336609,0.6852631340138784,0.9998962485192302,1
FIRRE,0.07932480239681369,0.136307722229053,0.9998962485192302,1
FLII,0.6522048938203109,0.713360849385754,0.9998962485192302,1
FLJ10038,0.768807022092797,0.7998942794815809,0.9998962485192302,1
FLNB,0.2679558858573566,0.9902391698758851,0.9998962485192302,1
FLRT1,0.7466627502446762,0.5126539864990709,0.9998962485192302,1
FMNL2,0.15263217854363914,0.14207638426095534,0.9998962485192302,1
FNBP1L,0.5350088308206061,0.7093192738629654,0.9998962485192302,1
FNDC1,0.4868873955161203,0.14961223056037273,0.9998962485192302,1
FOXJ3,0.9859238843545839,0.7336847445026791,0.9998962485192302,1
FOXK1,0.5227428982740325,0.40909182112601894,0.9998962485192302,1
FOXL1,0.4988038676302231,0.2836335191593471,0.9998962485192302,1
FTLP10,0.7519436546898156,0.944820814889705,0.9998962485192302,1
FTSJ2,0.26550791565408327,0.06787424887397428,0.9998962485192302,1
FTX,0.965907094073678,0.914722682006109,0.9998962485192302,1
FUBP3,0.8763795483322167,0.9772910658428975,0.9998962485192302,1
FUCA1,0.14948506615569523,0.10527214161767204,0.9998962485192302,1
FUT1,0.15399845899195333,0.03872045484175824,0.9998962485192302,1
FXR2,0.92044405806638,0.8996833338147989,0.9998962485192302,1
FXYD6,0.9469164852690117,0.825132443137498,0.9998962485192302,1
FYCO1,0.25896383057377226,0.28604297110127025,0.9998962485192302,1
FYTTD1,0.20620839134920754,0.2775817661444995,0.9998962485192302,1
FZD1,0.20086664717946406,0.34894239207084443,0.9998962485192302,1
G6PC,0.4590188306782315,0.3953835488430877,0.9998962485192302,1
GABARAPL3,0.5851582574867578,0.4885264120695557,0.9998962485192302,1
GAL,0.9730104540765876,0.9535203530746684,0.9998962485192302,1
GANC,0.16852005053609925,0.2984827764081103,0.9998962485192302,1
GAPDHS,0.4617938708802488,0.5107339694224786,0.9998962485192302,1
GAR1,0.8683422631753265,0.6517174414465412,0.9998962485192302,1
GART,0.9595875686053398,0.9924294107704992,0.9998962485192302,1
GATAD2A,0.47275502706709216,0.42622388584035664,0.9998962485192302,1
GATC,0.5812379376823453,0.663480697095858,0.9998962485192302,1
GBA3,0.7118587809159209,0.9859409222435535,0.9998962485192302,1
GBGT1,0.48653976712164054,0.32707642418423755,0.9998962485192302,1
GCNT1,0.6204226473523338,0.4357388889765947,0.9998962485192302,1
GDNF,0.6921500286485557,0.5074317292100186,0.9998962485192302,1
GGA3,0.8781545481151671,0.8420611042343465,0.9998962485192302,1
GGACT,0.3222584856114147,0.5904863557681457,0.9998962485192302,1
GGPS1,0.8898195728038838,0.9967554231135296,0.9998962485192302,1
GHR,0.9102285097331454,0.9233294544458664,0.9998962485192302,1
GIF,0.7046424428026941,0.4851276238039701,0.9998962485192302,1
GIMAP1,0.09307637906962837,0.08942735742313217,0.9998962485192302,1
GJA1,0.9528858575279592,0.7398162057102988,0.9998962485192302,1
GLG1,0.08394128982937506,0.12526138468764833,0.9998962485192302,1
GLI1,0.9402521038568412,0.8633191224619451,0.9998962485192302,1
GLOD5,0.3837684838531397,0.2138746745224797,0.9998962485192302,1
GLT8D2,0.9899600005277915,0.88468135361917,0.9998962485192302,1
GLUD1P3,0.012681636782951488,0.037215980299206905,0.9998962485192302,1
GM140,0.38372301994247,0.42621668825570813,0.9998962485192302,1
GMIP,0.3181028162727225,0.2250652397153192,0.9998962485192302,1
GML,0.7814433219695778,0.6303739370196553,0.9998962485192302,1
GMPS,0.3576724972211619,0.2751989585812782,0.9998962485192302,1
GNA14,0.8692803798548525,0.6419773472386741,0.9998962485192302,1
GNAI3,0.7979863089408143,0.6772622711005254,0.9998962485192302,1
GNAL,0.31224786540618726,0.11681166135261319,0.9998962485192302,1
GNAS.AS1,0.7591137833761192,0.5266889376985426,0.9998962485192302,1
GNB1L,0.35732473402429576,0.20693170524266566,0.9998962485192302,1
GNB2L1,0.7147724773083606,0.5793068405013542,0.9998962485192302,1
GNB3,0.15978159258235364,0.1288158947314266,0.9998962485192302,1
GNL3,0.8766206961821316,0.8167021790161225,0.9998962485192302,1
GNPDA1,0.6393110993475748,0.47837346656880886,0.9998962485192302,1
GOLGA2P2Y,0.40238365372345253,0.2178973987840141,0.9998962485192302,1
GOLGA7B,0.25216797921776396,0.5867491222889731,0.9998962485192302,1
GOLPH3L,0.30209281841854374,0.681282331307584,0.9998962485192302,1
GOPC,0.13359052368501512,0.14136950935892098,0.9998962485192302,1
GORAB,0.30257034397799054,0.2599928439106629,0.9998962485192302,1
GOSR1,0.5779510705377646,0.5231908664026965,0.9998962485192302,1
GOSR2,0.8202113436942026,0.793623003059587,0.9998962485192302,1
GOT1,0.8583266577847357,0.9448859612847473,0.9998962485192302,1
GPATCH3,0.4708526467246714,0.1890242212994964,0.9998962485192302,1
GPBAR1,0.7461692539850892,0.8633215486217617,0.9998962485192302,1
GPBP1L1,0.06801779998540974,0.08443041096926014,0.9998962485192302,1
GPC1,0.37084619037459754,0.3953824299674768,0.9998962485192302,1
GPIHBP1,0.9596626726954554,0.9384142531586608,0.9998962485192302,1
GPN2,0.8434690755618007,0.8975381381715991,0.9998962485192302,1
GPR108,0.3529828470249514,0.9147223371957044,0.9998962485192302,1
GPR110,0.18792156413540093,0.1136819995280703,0.9998962485192302,1
GPS2,0.6952596755607753,0.81670230080833,0.9998962485192302,1
GPT,0.3117295577340231,0.3999169464751572,0.9998962485192302,1
GRB7,0.6691336709913576,0.6912388307724715,0.9998962485192302,1
GRK1,0.6710189677944381,0.9643215147369587,0.9998962485192302,1
GRK7,0.5720926076347654,0.5320488032963813,0.9998962485192302,1
GRTP1,0.6333131798726414,0.5590747220756251,0.9998962485192302,1
GSK3B,0.6552431815697664,0.7032830570659468,0.9998962485192302,1
GSPT2,0.8496450363086689,0.630373474347454,0.9998962485192302,1
GSTM1,0.6605092808597334,0.29975414342741175,0.9998962485192302,1
GTF2F2,0.1734235770042006,0.24208712423186743,0.9998962485192302,1
GTF3C1,0.36227340797561347,0.5719108436490845,0.9998962485192302,1
GTF3C2,0.5552081355792321,0.5961149021652967,0.9998962485192302,1
GTF3C2.AS1,0.9162916716147679,0.8569328564712517,0.9998962485192302,1
GTF3C4,0.3196349312761941,0.4936453011530321,0.9998962485192302,1
GTPBP10,0.3723829587165487,0.2531733833584477,0.9998962485192302,1
GTPBP3,0.6244894785995246,0.440542779574219,0.9998962485192302,1
GTPBP6,0.9779005823533572,0.6400397108658091,0.9998962485192302,1
GUCY1A2,0.3308018394688287,0.2108921408763283,0.9998962485192302,1
GYS2,0.20962910417988118,0.4246483634715369,0.9998962485192302,1
H2AFX,0.06330571683072314,0.0946585274446524,0.9998962485192302,1
H2AFY2,0.8361766466528388,0.6992607379031678,0.9998962485192302,1
H3F3C,0.5557124263718014,0.30865869866270823,0.9998962485192302,1
HADHB,0.6560092632953617,0.8463024529751348,0.9998962485192302,1
HARS2,0.8844536061584308,0.6713704058410755,0.9998962485192302,1
HBQ1,0.9964992856142451,0.8825413600915332,0.9998962485192302,1
HCN1,0.23874522450823252,0.1756550250329157,0.9998962485192302,1
HDAC10,0.06104043864546119,0.0236778418528238,0.9998962485192302,1
HDAC4,0.3524825980689501,0.34754805850310777,0.9998962485192302,1
HDAC6,0.9106915359139182,0.6458681670779998,0.9998962485192302,1
HDGFL1,0.8714953044112496,0.7174140961836039,0.9998962485192302,1
HDX,0.7686713186273263,0.611234168480188,0.9998962485192302,1
HEATR6,0.8703960140170122,0.8675863492422216,0.9998962485192302,1
HECTD1,0.2883616297194499,0.24647501923105247,0.9998962485192302,1
HECTD2,0.6710098174185405,0.6773102755617695,0.9998962485192302,1
HERC4,0.38256852673143493,0.3602135422029241,0.9998962485192302,1
HEXA.AS1,0.44734282292698624,0.2138734350835181,0.9998962485192302,1
HIATL1,0.32466370351925056,0.44376490324422563,0.9998962485192302,1
HIF3A,0.9861898079300977,0.9989184746481663,0.9998962485192302,1
HIPK1.AS1,0.4818516803836541,0.18902242596747296,0.9998962485192302,1
HK2,0.7513739837658839,0.663479308415972,0.9998962485192302,1
HLA.F,0.18908396170637468,0.8177875443858517,0.9998962485192302,1
HMG20B,0.9431052833909626,0.9254836108154327,0.9998962485192302,1
HMGN5,0.8187680885852118,0.5231898826863821,0.9998962485192302,1
HMGXB4,0.3063185913599941,0.17311333395658865,0.9998962485192302,1
HMHB1,0.7381010319940879,0.9535184842158042,0.9998962485192302,1
HNRNPA3,0.7599191613903754,0.43562676863755495,0.9998962485192302,1
HNRNPA3P1,0.9602761993218949,0.9816155660570334,0.9998962485192302,1
HNRNPC,0.6065085985665126,0.9967554340879468,0.9998962485192302,1
HNRNPCL1,0.5271779117918985,0.6892390397616953,0.9998962485192302,1
HNRNPDL,0.1585037487911875,0.29849078502942905,0.9998962485192302,1
HNRNPF,0.6728090652930926,0.616938410974236,0.9998962485192302,1
HNRNPH1,0.13352041187475663,0.10585417898899185,0.9998962485192302,1
HNRNPH2,0.6966569629545079,0.6575742575530071,0.9998962485192302,1
HNRNPK,0.22443020807867106,0.16225933587130512,0.9998962485192302,1
HNRNPKP3,0.3691499212791304,0.47832241748390125,0.9998962485192302,1
HNRNPLL,0.4790118193549361,0.44054076978561285,0.9998962485192302,1
HNRNPR,0.5350048753653207,0.8975370697171909,0.9998962485192302,1
HNRNPU,0.7084215429692716,0.4650124929183289,0.9998962485192302,1
HNRNPU.AS1,0.22511130301406923,0.11364950110971819,0.9998962485192302,1
HNRNPUL2,0.5050421763485804,0.3392461999664822,0.9998962485192302,1
HNRNPUL2.BSCL2,0.8265678867365418,0.9470442337628409,0.9998962485192302,1
HPCA,0.48559762495115516,0.6536678020484973,0.9998962485192302,1
HPS3,0.8180221560054608,0.36163969992575035,0.9998962485192302,1
HSP90AB1,0.9467892279786714,0.9794527414580793,0.9998962485192302,1
HSP90AB4P,0.5970230519690277,0.47834117192791237,0.9998962485192302,1
HSPA1A,0.6879205133065388,0.30612194524239544,0.9998962485192302,1
HSPA4L,0.02402198205906106,0.017882625578923273,0.9998962485192302,1
HSPA6,0.9112925365678491,0.8718524918286104,0.9998962485192302,1
HSPA9,0.17371248305788256,0.24642004336385215,0.9998962485192302,1
HSPB1,0.7508550229948647,0.7357252885919346,0.9998962485192302,1
HTATSF1P2,0.25275678882863645,0.8761269153808446,0.9998962485192302,1
IBA57,0.7923339692034344,0.555432986267437,0.9998962485192302,1
ICAM4,0.8724411806886897,0.9082726877589722,0.9998962485192302,1
IDH3G,0.015228083187134533,0.1259288814661957,0.9998962485192302,1
IDUA,0.8979002633584691,0.5645521804788239,0.9998962485192302,1
IFNB1,0.5257448726525041,0.9492027945328328,0.9998962485192302,1
IGBP1P1,0.35710586145204615,0.5848860234327483,0.9998962485192302,1
IKBIP,0.028718818732039783,0.13630666184004478,0.9998962485192302,1
IKBKE,0.487635374186776,0.9341020304757147,0.9998962485192302,1
IKZF2,0.5952985100381891,0.6912366512888347,0.9998962485192302,1
IL10RB,0.49653044379742167,0.383416572464635,0.9998962485192302,1
IL17A,0.9646377641710595,0.9492015590866945,0.9998962485192302,1
IL6ST,0.9331155679006427,0.9125720516840143,0.9998962485192302,1
ILF3,0.168593591096146,0.1421041696155401,0.9998962485192302,1
ILF3.AS1,0.6425532156938133,0.9297897832992509,0.9998962485192302,1
ILKAP,0.30574253029262616,0.6792963693933176,0.9998962485192302,1
IMP3,0.9672453874510945,0.7811082503432653,0.9998962485192302,1
IMPDH1,0.5561774571502349,0.2836344962981285,0.9998962485192302,1
INPP4B,0.17566432802115917,0.14507298411146075,0.9998962485192302,1
INPP5E,0.7621215311982998,0.38787769262046595,0.9998962485192302,1
INPPL1,0.12606496177875767,0.29849813966135685,0.9998962485192302,1
INS,0.6588404406978114,0.9556800078894736,0.9998962485192302,1
INTS12,0.5231186298199613,0.6595496597519641,0.9998962485192302,1
INTS4,0.9789894917658766,0.7852734112290061,0.9998962485192302,1
INTS6.AS1,0.4075204280024395,0.6753286831001934,0.9998962485192302,1
INTS9,0.798661688269427,0.6517171113936457,0.9998962485192302,1
IP6K2,0.7791171358664153,0.6674204834033973,0.9998962485192302,1
IPO5P1,0.558539036762606,0.5284953269089592,0.9998962485192302,1
IPO8,0.8106856202596932,0.5663925153257378,0.9998962485192302,1
IPO9,0.605752898574142,0.6595496597519641,0.9998962485192302,1
IPO9.AS1,0.6455914715920932,0.7852734112290061,0.9998962485192302,1
IQSEC2,0.6004289984131379,0.8911047847822017,0.9998962485192302,1
IRAK1BP1,0.8034631520116609,0.6852631340138784,0.9998962485192302,1
IREB2,0.6033949470766212,0.62844931469824,0.9998962485192302,1
IRF1,0.5752760947821314,0.37462214937001626,0.9998962485192302,1
IRF2BP1,0.14004134158274562,0.18811439817071426,0.9998962485192302,1
IRF2BPL,0.9324816747830311,0.9600000623940016,0.9998962485192302,1
ISX,0.4936409203533455,0.929791488761046,0.9998962485192302,1
ITGA5,0.6804616808119992,0.46335307336412335,0.9998962485192302,1
ITGA6,0.8398679600495087,0.6226890241732533,0.9998962485192302,1
ITGAM,0.3467387106079002,0.8825327215782853,0.9998962485192302,1
ITGB2.AS1,0.4619423872913371,0.968615212763311,0.9998962485192302,1
ITM2C,0.9575147743282686,0.6092983706885862,0.9998962485192302,1
IVD,0.6591854458909434,0.764509429970061,0.9998962485192302,1
IYD,0.08054978132590013,0.07292351407513656,0.9998962485192302,1
JAK2,0.14786523385988043,0.053739609033751745,0.9998962485192302,1
KANTR,0.3400257927240122,0.7336851777823853,0.9998962485192302,1
KAT2A,0.6650301598197339,0.4486157286129943,0.9998962485192302,1
KAT6A,0.5736738851239501,0.6055458184707592,0.9998962485192302,1
KBTBD3,0.8916703281124667,0.6792961645255015,0.9998962485192302,1
KCNA1,0.15035152470000032,0.5214280179076805,0.9998962485192302,1
KCTD19,0.9947864673235864,0.9384144194733489,0.9998962485192302,1
KCTD20,0.3964003685471006,0.4029665714954388,0.9998962485192302,1
KCTD21,0.8191737589084889,0.6536704298831091,0.9998962485192302,1
KDM1B,0.8879244472061479,0.5904871096850168,0.9998962485192302,1
KDM2B,0.4319327491324891,0.1964093338638977,0.9998962485192302,1
KDM3A,0.2147498491262431,0.306121290846098,0.9998962485192302,1
KDM4A,0.2178313940015132,0.04827332859314818,0.9998962485192302,1
KDM4D,0.2101961070659051,0.3630682488808549,0.9998962485192302,1
KDM5B,0.8004193614946287,0.7852729861298064,0.9998962485192302,1
KHDRBS2,0.31241784744449186,0.31648112428527014,0.9998962485192302,1
KHSRP,0.3034782548095696,0.5867491222889731,0.9998962485192302,1
KIAA0020,0.9163845651040339,0.9708053635720084,0.9998962485192302,1
KIAA0101,0.16451492358617742,0.24207772732908206,0.9998962485192302,1
KIAA0195,0.33554528129204964,0.4584172633486168,0.9998962485192302,1
KIAA0196,0.31073234438845987,0.7459662959845035,0.9998962485192302,1
KIAA0226,0.43626600489801387,0.17569418162594794,0.9998962485192302,1
KIAA0226L,0.2506672139617344,0.45677693623157833,0.9998962485192302,1
KIAA0319,0.49858593869711787,0.9276372418523033,0.9998962485192302,1
KIAA0355,0.24045801912164444,0.398404736721654,0.9998962485192302,1
KIAA0391,0.05783987769604073,0.10296242015677838,0.9998962485192302,1
KIAA0513,0.6646858394427377,0.46501611667389353,0.9998962485192302,1
KIAA0930,0.7891138368965506,0.7624429820417863,0.9998962485192302,1
KIAA1024,0.6149278099283451,0.4902285425312194,0.9998962485192302,1
KIAA1210,0.7616165209757432,0.3804864835728183,0.9998962485192302,1
KIAA1430,0.3670164588793424,0.2997592109748648,0.9998962485192302,1
KIF5C,0.9313942814374682,0.5284967214992233,0.9998962485192302,1
KLC2,0.15986282063230242,0.0682828930753376,0.9998962485192302,1
KLF14,0.4797251201115876,0.331080093707344,0.9998962485192302,1
KLF3.AS1,0.23818356770558316,0.1300044251637934,0.9998962485192302,1
KLHDC2,0.5785099470157775,0.19737369348428027,0.9998962485192302,1
KLHDC4,0.8036500159078335,0.7998999767611266,0.9998962485192302,1
KLHL13,0.6061555891514608,0.7873588373291048,0.9998962485192302,1
KMT2E.AS1,0.9384407137236994,0.9902664181059279,0.9998962485192302,1
KPNA2,0.14683093978004128,0.1827132897343409,0.9998962485192302,1
KPNA5,0.676599328518382,0.9254833092427717,0.9998962485192302,1
KPNA7,0.8316057826279732,0.921177354967587,0.9998962485192302,1
KPRP,0.32034687855683414,0.2565570877937466,0.9998962485192302,1
KRBA1,0.7375413438909968,0.8040924248173882,0.9998962485192302,1
KTN1.AS1,0.9452964691477229,0.929791607191278,0.9998962485192302,1
KY,0.31347978048191627,0.5554335212185985,0.9998962485192302,1
L3MBTL3,0.6037002316091006,0.33110659160491296,0.9998962485192302,1
LAMP2,0.4904198672333425,0.579304146045162,0.9998962485192302,1
LARGE,0.40599536725081004,0.8653343054192273,0.9998962485192302,1
LARP1B,0.10879928072891604,0.4650100770409802,0.9998962485192302,1
LARP6,0.4082144751723918,0.5338291649488767,0.9998962485192302,1
LARS,0.4784237852568883,0.5284972793318916,0.9998962485192302,1
LARS2,0.5909024759965387,0.4919345990117195,0.9998962485192302,1
LASP1,0.05470071815957198,0.009290222810246399,0.9998962485192302,1
LAT,0.4710172867223097,0.4783600731966143,0.9998962485192302,1
LBX1,0.44579093502976824,0.7957130729101306,0.9998962485192302,1
LCP2,0.11967634214878456,0.4170748576099062,0.9998962485192302,1
LCT,0.9309592972157159,0.8953914556084119,0.9998962485192302,1
LDHAL6A,0.37822053140157086,0.4152709040988054,0.9998962485192302,1
LETM2,0.7422644826794103,0.33653098884711813,0.9998962485192302,1
LGALS8.AS1,0.756926692180373,0.7748702051231922,0.9998962485192302,1
LIME1,0.30950705102771864,0.23450865934908352,0.9998962485192302,1
LINC00658,0.4081936545021236,0.3351579543185734,0.9998962485192302,1
LMAN2L,0.05743863039807304,0.11617926555063585,0.9998962485192302,1
LRAT,0.6903443062930905,0.5886166207941416,0.9998962485192302,1
LRP1,0.2778022838073808,0.35737588171426315,0.9998962485192302,1
